Latitud;Longitud;LCOEnet;LCOEgross;TIR;Payback;Payback_simple;BCratio;CAPEX_USD;CashFlow_USD;NPV_USD;PV_kWdc;BESS_kWh;BESS_inverter_kW;PV_inverter_kW;Load_kWh;Grid_import_kWh;Grid_export_kWh;BESS_charge_kWh;BESS_discharge_kWh;PV_generated_kWh;PV_used_kWh;PV_clipping_kWh
7,158294;-76,970798;-342,7688116;170,5200223;29,84883399;3,996936706;3,332171503;3,013430603;11480569,74;3445371,802;30150460,2;12305,78183;23284,46388;4050,752924;6050,752924;8760000;0;5430265,864;7766321,663;7213442,06;15372426,96;14743145,47;629281,4916
4,287276;-74,898464;-356,8837316;161,8752738;31,97493967;3,697443843;3,115277248;3,223234012;10904994,73;3500489,318;31392029,79;10829,73121;23819,06573;3989,924334;5989,924334;8760000;0;5719881,797;7982536,712;7408660,3;15683705,55;15053758,21;629947,3364
10,567452;-75,328469;-350,6206594;164,9852889;31,11433266;3,813221267;3,199695648;3,138194593;11108507,92;3471738,922;30841120,54;11475,20063;23434,11959;3889,582987;5889,582987;8760000;0;5697290,975;7882875,593;7316480,807;16816243,25;15023685,76;1792557,491
8,458865;-73,941099;-359,202331;162,3895698;32,05226298;3,68737778;3,107903325;3,230881573;10940865,97;3520336,646;31595977,28;10569,02459;24502,80198;4037,379146;6037,379146;8760000;0;5953165,156;8192095,604;7608749,537;16171498,59;15296511,22;874987,3658
7,865856;-72,716203;-352,9601561;164,8075524;31,28988408;3,789032146;3,182118163;3,155529452;11099235,46;3488002,296;31046906,19;11032,04987;24283,76503;3962,822953;5962,822953;8760000;319,4331641;5724762,301;8031457,796;7458131,089;15996079,57;15057769,57;938309,991
5,74615;-75,97679;-350,9633843;164,1891776;31,23687179;3,796304984;3,187406425;3,150294077;11061357,54;3470331,694;30871267,14;11267,60563;23553,04563;4090,140845;6090,140845;8760000;0;5622648,936;7900839,179;7338266,669;15688979,15;14945221,45;743757,7093
2,111325;-75,823976;-348,319423;165,697714;30,86094001;3,848673319;3,225400637;3,113184597;11156536,74;3458961,536;30638700,33;11639,65987;23291,00555;3917,603078;5917,603078;8760000;0;5250265,16;7700019,321;7146869,82;15305585,88;14563414,66;742171,2178
10,460707;-74,613312;-357,9614536;164,2705629;31,69278825;3,734635732;3,142474569;3,195337739;11066980,5;3521740,672;31486827,84;10703,18278;24770,39967;4074,217593;6074,217593;8760000;0;6051677,361;8316427,393;7717940,723;16473357,46;15410164,03;1063193,425
6,405607;-75,98293;-350,1623966;166,1515848;30,92537972;3,839596642;3,218825907;3,119543546;11184402,73;3474683,953;30800811,06;11499,20258;23757,71135;3827,795869;5827,795869;8760000;0;5756516,117;7995877,586;7421111,048;16213000,55;15091282,66;1121717,898
6,330703;-72,584905;-363,6961858;166,9047106;31,68681212;3,735431402;3,143055599;3,194747044;11247089,32;3578393,373;31991263,51;10375,60199;26188,15008;4229,511438;6229,511438;8760000;0;6348670,253;8639223,572;8022830,173;16825078,27;15725063,65;1100014,617
5,657536;-74,180965;-347,6588993;170,0179679;30,228646;3,940009952;3,291314908;3,050837693;11448133,18;3478285,578;30580599,67;11529,10472;24765,50027;4054,174988;6054,174988;8760000;0;5740295,649;8248429,902;7655596,441;15686718,94;15093129,11;593589,831
4,197494;-75,115669;-356,1244967;162,3593908;31,84870605;3,713993298;3,127388637;3,210751444;10938874,27;3497766,201;31325246,35;10893,53483;23805,98173;4051,358599;6051,358599;8760000;0;5743557,744;8003911,283;7428597,45;15760848,99;15078871,58;681977,409
8,089929;-76,728858;-353,2079988;163,4117252;31,50602712;3,759659194;3,160731301;3,176881116;11005935,03;3482084,993;31068706,81;11137,50068;23646,85353;3954,107865;5954,107865;8760000;0;5535984,359;7863249,21;7298433,713;15507422,7;14860799,86;646622,8458
10,188059;-74,061132;-358,8742939;164,1302105;31,77499445;3,723724282;3,134503126;3,203463891;11057199,05;3527576,337;31567122,65;10675,88843;24792,25904;4057,499095;6057,499095;8760000;0;6100894,036;8332264,657;7736781,421;16448332,76;15456377,27;991955,4911
4,43935;-74,523131;-347,3923075;166,9758448;30,63686679;3,880564247;3,248465901;3,091079878;11235668,3;3458761,347;30557149,85;11885,66422;23236,83767;3714,627358;5714,627358;8760000;0;5386441,223;7700664,627;7151598,933;15416460,05;14695506,92;720953,1303
4,392658;-76,070795;-358,2234671;162,9113;31,9025537;3,706916061;3,122211122;3,216075784;10978783,63;3516348,896;31509874,94;10653,33647;24436,03402;4154,432477;6154,432477;8760000;0;5889318,713;8183994,598;7595393,329;15911402,54;15237919,98;673482,5567
5,196333;-73,887813;-351,636458;165,0325009;31,18367184;3,803631068;3,192730521;3,145040747;11107730,65;3479069,273;30930471,71;11461,31805;23532,68691;3748,997135;5748,997135;8760000;0;5457359,656;7736419,758;7185961,505;15867387,97;14767817,91;1099570,057
5,172641;-72,546838;-348,820755;164,5245858;31,06355648;3,820274089;3,20481478;3,133181875;11075545,98;3455908,295;30682798,24;11354,9017;23582,91478;3802,922511;5802,922511;8760000;0;5060554,81;7589992,083;7050381,683;15106126,32;14360165,21;745961,1123
6,115208;-75,984452;-348,4801976;166,6989019;30,71531771;3,869340253;3,240354316;3,098817784;11232396,88;3466410,085;30652842,3;11251,98293;24283,56732;4230,222949;6230,222949;8760000;0;5653047,201;8176334,983;7594067,422;15788664,3;14995314,76;793349,5416
5,804659;-73,97143;-338,1021327;173,1371513;29,24438067;4,090913888;3,399242997;2,953971691;11641430,81;3424712,743;29739972,11;13055,77686;22668,20591;3603,466921;5603,466921;8760000;0;5432975,665;7575201,165;7035889,847;15636432,63;14732286,98;904145,6504
4,782682;-74,764429;-360,2364565;161,2470973;32,29421809;3,656223798;3,085046463;3,254818915;10864001,88;3521503,487;31686940,52;10423,30731;24480,07218;4002,899017;6002,899017;8760000;0;5834662,648;8138270,859;7558982,112;15741972,89;15173951,4;568021,4993
1,837538;-76,966215;-348,729681;165,7579494;30,88487597;3,845296919;3,222955444;3,115546509;11158129,15;3462079,865;30674787,23;11761,94879;23083,90295;3836,278989;5836,278989;8760000;0;5415114,09;7676981,102;7126182,083;15427404,87;14725913,11;701491,7614
5,539136;-73,632543;-360,8747051;163,2792135;32,03337807;3,689831287;3,109701155;3,229013683;11000366,36;3537435,209;31743081,82;10583,71398;24734,74411;4047,534167;6047,534167;8760000;0;6062160,474;8220705,756;7634652,751;16403738,51;15408213,48;995525,0333
3,761815;-76,330911;-354,1071366;163,8336045;31,49560166;3,761065738;3,161756488;3,175851024;11038799,33;3491350,258;31147796,32;11074,63581;23839,58441;4122,058674;6122,058674;8760000;0;5696054,352;7972284,639;7399301,053;15729167,91;15029037,94;700129,9734
4,432248;-75,19425;-352,3740231;163,4398963;31,45923989;3,765979535;3,165337166;3,172258454;11001627,72;3475657,454;30995349,05;11274,96579;23450,79156;3738,95759;5738,95759;8760000;0;5637426,235;7876604,07;7310391,922;15876730,33;14963638,38;913091,9518
9,35247;-75,955107;-355,0490544;162,0125206;31,83834573;3,715357998;3,128386703;3,209727101;10910536,89;3487592,144;31230648,82;10900,40679;23760,92989;3864,418853;5864,418853;8760000;0;5694438,399;7951908,879;7380400,034;16383990,5;15025947,24;1358043,256
3,223996;-75,239017;-357,4663966;161,4268514;32,0804628;3,683720035;3,105222469;3,233670915;10875351,21;3502277,637;31443281,88;10669,50799;24021,05091;3990,928734;5990,928734;8760000;0;5628306,02;7983626,277;7409705,889;15717851,84;14962226,41;755625,4337
7,171629;-75,764673;-354,5989234;163,6855005;31,55716478;3,752774871;3,155711983;3,181934104;11025527,21;3493831,905;31191054,63;10984,67635;24033,60852;3996,534819;5996,534819;8760000;0;5745969,519;8037196,284;7459822,363;15903125,6;15083343,44;819782,1611
6,062521;-73,637111;-361,958802;164,840428;31,86777914;3,711483483;3,125552836;3,212637287;11109279,68;3554340,71;31838440,62;10400,41602;25521,64465;4217,368695;6217,368695;8760000;0;6208567,758;8464043,857;7861619,713;16403195,01;15570991,9;832203,1056
6,997245;-73,054795;-337,4535436;175,7698183;28,85169961;4,154305092;3,444221937;2,915395049;11834138,86;3435939,691;29682921,23;13081,41505;23159,05405;4226,753563;6226,753563;8760000;1000;5628879,772;7789531,486;7234830,692;15938069,06;14942580,57;995488,4939
2,623371;-76,570682;-348,7880066;166,1122703;30,83662398;3,85210927;3,227888328;3,110785306;11183302,51;3464587,796;30679917,65;11780,00221;23129,72178;3893,535108;5893,535108;8760000;0;5535421,733;7706849,218;7158223,832;15524240,58;14844047,12;680193,459
4,215306;-73,815107;-329,1086424;176,696328;28,22613469;4,259331709;3,518279163;2,854028096;11891596,14;3379946,727;28948891,17;12900,14341;23880,31338;4068,227458;6068,227458;8760000;0;4707356,919;7787344,756;7228281,462;14819729,89;14026420,21;793309,6808
6,643366;-75,460723;-353,8792411;162,3391368;31,71963436;3,731065498;3,139867017;3,197991357;10928506,34;3480563,438;31127750,29;11137,79692;23408,91872;3739,306755;5739,306755;8760000;0;5690176,641;7861390,35;7296738,725;16178195,78;15014828,27;1163367,518
4,649251;-74,106992;-345,6846858;170,0943978;30,1092737;3,957730412;3,304051464;3,039077234;11443751,98;3463551,372;30406944,88;12407,50711;23060,23609;3752,120298;5752,120298;8760000;0;5482615,13;7641426,913;7095714,952;15844571,46;14788327,09;1056244,366
1,723725;-76,133251;-340,8037048;169,1718232;29,90924164;3,987775695;3,325608246;3,019377762;11383730,16;3423052,062;29977606,45;12444,20095;22686,11365;3803,758418;5803,758418;8760000;0;4939115,877;7447156,577;6915586,487;14947786,28;14230685,97;717100,3118
6,475246;-72,969807;-357,5011526;166,1013565;31,38951952;3,775436513;3,172224782;3,165370764;11194637,52;3528954,691;31446339,07;10985,87723;24639,72702;4291,611888;6291,611888;8760000;0;6039825,723;8200343,017;7615650,941;16251074,21;15384517,8;866556,412
6,058295;-75,185483;-353,8382345;163,0945515;31,59354391;3,747892392;3,152150644;3,185529093;10985076,96;3484946,692;31124143,29;10983,7788;23873,77077;3957,052432;5957,052432;8760000;0;5747750,276;8014357,092;7438433,365;16207332,29;15083674;1123658,283
0,687784;-76,606118;-339,0492328;168,3632518;29,89580277;3,989810198;3,327066218;3,018054624;11331977,82;3405997,079;29823280,45;12266,6852;22790,49071;3870,835535;5870,835535;8760000;0;4566346,977;7331127,554;6805320,282;14532581,15;13852154,25;680426,903
7,372802;-72,647714;-344,140368;169,8551736;30,02805167;3,969876737;3,312771951;3,031077216;11434054,57;3451506,697;30271104,36;12018,14813;23726,01051;3958,597843;5958,597843;8760000;0;5456511,092;7847612,002;7284188,849;15645291,34;14779934,24;865357,0922
6,592118;-73,246475;-362,6958331;164,1793362;32,00818296;3,693109592;3,112102855;3,22652176;11067379,76;3556238,426;31903270,98;10040,16064;26056,94779;4278,11245;6278,11245;8760000;0;6202717,516;8591245,355;7972925,045;16402032,13;15581037,83;820994,3027
8,221187;-75,480897;-355,0811803;162,8434906;31,72020211;3,730990066;3,139811917;3,198047478;10965364,67;3492363,541;31233474,67;11069,53168;23658,82722;3853,568351;5853,568351;8760000;0;5734037,913;7950424,788;7378869,637;15754409,87;15065593,06;688816,805
1,934453;-77,306135;-344,5581046;169,5661058;30,07306631;3,963136068;3,307933439;3,035510771;11424910,47;3453790,917;30307849,11;11775,644;24011,39137;4309,390056;6309,390056;8760000;0;5542649,823;8029089,537;7451933,718;15582537,78;14879805,64;702732,14
2,953017;-76,270284;-343,8858226;169,334984;30,09628119;3,959668499;3,305443445;3,037797424;11390803,53;3446074,247;30248714,16;12370,04058;22945,32916;3665,360803;5665,360803;8760000;0;5383907,529;7646862,668;7098263,271;15436720,84;14692506,93;744213,9106
6,963832;-75,418828;-351,6282316;164,646436;31,23103185;3,797107844;3,18799003;3,149717373;11085067,99;3477133,832;30929748,11;11472,97982;23349,5273;3858,103497;5858,103497;8760000;0;5675080,525;7826127,238;7263808,557;16351522,6;14997399,21;1354123,39
9,527176;-75,229037;-353,2229559;164,2965254;31,38320576;3,776295216;3,172849946;3,164747074;11063627,87;3486968,518;31070022,45;11261,62195;23666,327;3915,730012;5915,730012;8760000;0;5782789,019;7974841,749;7401503,853;16241267,93;15116126,91;1125141,015
10,610488;-74,268444;-357,1149568;164,9692492;31,53188144;3,756175512;3,15819169;3,179435755;11115570,75;3519599,77;31412368,7;10774,42584;24799,95084;4151,11971;6151,11971;8760000;0;6036303,57;8322032,795;7723034,213;16566234,61;15395302,15;1170932,456
4,575712;-75,974709;-358,1743055;163,0394686;31,87612974;3,710385678;3,12474974;3,213462971;10989315,62;3516862,64;31505550,61;10602,02553;24555,15058;4223,690098;6223,690098;8760000;0;5899143,964;8217294,608;7626214,351;15845607,13;15250224,22;595382,9089
5,49789;-76,545147;-333,3812681;172,9230771;28,94289923;4,139412795;3,433674175;2,92435073;11641310,84;3390336,486;29324717,75;12990,43029;22544,20108;4105,502236;6105,502236;8760000;0;4996773,591;7498829,664;6963628,428;15041417,88;14291974,83;749443,0527
2,486364;-75,730271;-349,8602428;165,3738359;31,00530796;3,828396299;3,210706785;3,127432137;11136364,58;3468508,751;30774233,15;11562,91286;23336,94694;3964,150454;5964,150454;8760000;0;5441671,943;7792246,816;7232424,785;15595202,37;14761493,97;833708,395
2,740968;-75,567034;-346,9928496;167,5481867;30,52005081;3,897395488;3,260617195;3,079560397;11280243,67;3459542,471;30522012,94;11896,94947;23293,84599;3946,095344;5946,095344;8760000;0;5512075,352;7808415,848;7251074,144;15684463,49;14829417,06;855046,434
5,072076;-74,603402;-348,7509926;167,5220205;30,6524962;3,878323073;3,246846743;3,092621357;11271924,07;3471652,641;30676661,84;11928,36746;23311,69702;3712,495176;5712,495176;8760000;0;5621165,102;7790407,004;7235773,822;15771990,44;14935798,28;836192,1519
9,586942;-74,827399;-359,4654534;161,8466274;32,15599297;3,673958096;3,09806413;3,241142585;10902266,03;3519057,57;31619121,93;10535,7739;24444,78711;3948,497942;5948,497942;8760000;0;5982917,735;8201677,76;7611602,827;16475505,02;15332992,67;1142512,353
1,627196;-77,458686;-346,7463864;168,1888626;30,41347172;3,91287661;3,271780386;3,069053053;11325153,33;3461465,011;30500333,66;11937,04539;23369,43892;4028,207923;6028,207923;8760000;0;5524193,548;7805943,694;7245640,61;15479135,62;14844496,63;634638,9822
10,461903;-74,879717;-356,4839125;163,8553077;31,65756315;3,739330437;3,145902336;3,191856107;11037553,39;3508549,283;31356861,1;10798,18129;24469,54845;4014,58698;6014,58698;8760000;0;5974139,993;8226752,227;7634908,291;16429635,84;15325983,93;1103651,913
5,566464;-73,184794;-355,5283479;163,9630041;31,59751865;3,747359692;3,151762008;3,185921893;11035706,27;3501440,224;31272808,21;11142,82436;23898,16246;3706,72901;5706,72901;8760000;0;5714204,615;7887822,362;7326509,24;16413002,54;15035517,74;1377484,807
5,025477;-73,994444;-345,7164051;168,8653475;30,27779089;3,932759458;3,286098798;3,055680367;11359387,23;3456800,277;30409734,96;12235,17602;23092,28045;3654,540091;5654,540091;8760000;0;5344652,778;7619755,761;7077524,243;15738659,95;14646884,3;1091775,651
1,283438;-77,47313;-347,01104;167,149172;30,57881574;3,888910654;3,254493476;3,085354958;11251838,75;3457324,108;30523612,99;11787,61897;23431,59497;3875,948588;5875,948588;8760000;0;5299897,924;7710037,336;7156814,974;15237516,74;14613120,28;624396,4569
5,018977;-72,74662;-346,6475149;167,5900077;30,49708363;3,900721462;3,263016583;3,077295909;11280377,67;3457039,639;30491636,78;11853,39585;23435,84138;3849,65085;5849,65085;8760000;0;5173843,681;7592086,045;7052193,75;15165782,27;14473735,98;692046,2973
4,208358;-76,15682;-357,6021833;162,8951721;31,8637823;3,712009149;3,125937362;3,212242096;10977387,37;3511710,602;31455225,88;10695,66275;24346,0458;4144,658248;6144,658248;8760000;0;5825368,1;8123176,745;7539014,084;15828037,48;15169530,76;658506,7212
4,92042;-75,061959;-345,5238064;169,0052657;30,24336341;3,937835913;3,289751168;3,052287869;11370398,16;3456309,482;30392793,68;12295,85179;22981,91609;3717,571084;5717,571084;8760000;0;5499975,586;7670256,751;7124203,362;15738637,42;14806028,97;932608,4491
2,384031;-75,547681;-345,2038609;167,9762504;30,35896212;3,920840888;3,277518308;3,06368009;11301905,58;3448311,96;30364650,8;12052,60722;23188,37249;3708,272266;5708,272266;8760000;0;5189217,896;7632875,844;7089759,476;15247948,64;14492334,26;755614,38
4,985227;-75,607529;-349,3708353;166,1689304;30,86237722;3,848470423;3,225253717;3,113326412;11189517,75;3469344,967;30731184,13;11633,03275;23423,82572;3974,725622;5974,725622;8760000;0;5551771;7828526,681;7265971,286;15644110,59;14874326,39;769784,1952
4,506298;-73,348449;-342,5283097;168,7084192;30,07970415;3,96214398;3,307221105;3,036164581;11354238,77;3433165,914;30129305,29;12113,72079;23228,19398;3838,813421;5838,813421;8760000;0;4948646,192;7488149,378;6955746,324;14973725,45;14241049,25;732676,2014
5,002787;-76,0032;-329,5049467;171,2314002;28,92385482;4,142514035;3,43587165;2,922480408;11516243,27;3351767,597;28983750,7;13070,42442;22041,7914;3664,721942;5664,721942;8760000;0;4972441,488;7390554,4;6860877,664;15532591,76;14262118,22;1270473,533
6,720759;-75,907;-352,8473862;164,2544924;31,34882239;3,780978243;3,176258638;3,161350736;11067971,78;3484593,995;31036986,78;11042,64029;24017,4769;4161,79328;6161,79328;8760000;0;5718679,069;8078322,406;7497522,348;15865565,33;15059479,13;806086,2049
4,717878;-74,929333;-359,1587833;162,0214566;32,10972029;3,679932611;3,102445801;3,236565029;10913693,36;3517770,836;31592146,76;10624,76496;24311,66639;3944,555998;5944,555998;8760000;0;5842862,503;8122132,748;7537840,884;15836875,16;15187154,37;649720,7977
1,29021;-75,506926;-343,9344913;165,4002076;30,62130731;3,882797908;3,250079363;3,089545349;11131390,49;3424959,592;30252995,14;11747,05221;23049,13163;3731,386775;5731,386775;8760000;0;4687594,43;7372665,037;6848554,219;14719151,58;13971705,25;747446,3277
8,248574;-73,35607;-350,900752;167,2015547;30,81401543;3,855309328;3,230204659;3,10855461;11262063,77;3486486,141;30865757,9;11557,71108;23839,89282;4107,094533;6107,094533;8760000;0;5830333,939;7997264,67;7427027,813;15970845,06;15160570,8;810274,2663
5,140065;-73,396953;-340,7493767;168,455157;30,00739384;3,972977616;3,314996977;3,029042757;11331867,86;3418364,462;29972827,67;12178,55151;23092,15353;3644,758624;5644,758624;8760000;0;4876114,663;7468839,847;6937743,737;15136861,72;14167210,77;969650,9497
8,321506;-73,145997;-342,5491946;168,3087673;30,12687662;3,955107544;3,302167336;3,040811249;11331054,42;3431399,22;30131142,36;11742,56366;23846,645;3945,847111;5945,847111;8760000;0;5293755,457;7853701,806;7294861,69;15988359,98;14612595,57;1375764,411
8,510579;-73,446687;-340,1107283;169,8642982;29,76521895;4,00968511;3,341297471;3,005200127;11434664,04;3422222,696;29916651,2;11976,15561;23817,68703;3956,9398;5956,9398;8760000;0;5531658,411;7999971,371;7427493,108;16121415,64;14864136,67;1257278,969
